season_year,team_id,p1,p2,p3,p4,p5,minutes,stints,points_for,points_against,net_points,poss_est,pace_poss_per40,off_per40,def_per40,net_per40,off_rating,def_rating,net_rating,lineup_key
2025,MIN,player_alanna_smith,player_courtney_williams,player_diamond_miller,player_kayla_mcbride,player_napheesa_collier,21.866666666666667,11,57,36,21,6.451973696174164,11.802390907635667,104.26829268292681,65.85365853658536,38.41463414634146,883.4505948745477,557.9687967628723,325.4817981116754,player_alanna_smith|player_courtney_williams|player_diamond_miller|player_kayla_mcbride|player_napheesa_collier
2025,NYL,player_breanna_stewart,player_isabelle_harrison,player_leonie_fiebich,player_natasha_cloud,player_sabrina_ionescu,38.416666666666664,18,99,66,33,11.736713813424172,12.22043954543081,103.08026030368764,68.72017353579176,34.36008676789588,843.5069779648726,562.3379853099151,281.1689926549575,player_breanna_stewart|player_isabelle_harrison|player_leonie_fiebich|player_natasha_cloud|player_sabrina_ionescu
2025,NYL,player_breanna_stewart,player_marine_johannes,player_natasha_cloud,player_nyara_sabally,player_rebekah_gardner,28.883333333333333,29,71,51,20,8.824175721763162,12.220439545430805,98.32660126947489,70.62896710905943,27.69763416041546,804.6077303842887,577.9576654873059,226.65006489698283,player_breanna_stewart|player_marine_johannes|player_natasha_cloud|player_nyara_sabally|player_rebekah_gardner
2025,NYL,player_breanna_stewart,player_leonie_fiebich,player_natasha_cloud,player_nyara_sabally,player_sabrina_ionescu,77.2,20,184,139,45,23.585448322681458,12.220439545430805,95.33678756476684,72.02072538860104,23.3160621761658,780.1420498038717,589.34643979749,190.7956100063817,player_breanna_stewart|player_leonie_fiebich|player_natasha_cloud|player_nyara_sabally|player_sabrina_ionescu
2025,NYL,player_breanna_stewart,player_jonquel_jones,player_leonie_fiebich,player_natasha_cloud,player_sabrina_ionescu,213.65,70,444,339,105,65.2724227220323,12.220439545430807,83.12660893985489,63.46828925813246,19.658319681722443,680.2260150367156,519.3617547239787,160.86426031273686,player_breanna_stewart|player_jonquel_jones|player_leonie_fiebich|player_natasha_cloud|player_sabrina_ionescu
2025,NYL,player_breanna_stewart,player_emma_meesseman,player_jonquel_jones,player_leonie_fiebich,player_natasha_cloud,24.25,12,43,33,10,7.408641474417427,12.220439545430807,70.9278350515464,54.432989690721655,16.49484536082474,580.4033053628266,445.42579248775064,134.97751287507594,player_breanna_stewart|player_emma_meesseman|player_jonquel_jones|player_leonie_fiebich|player_natasha_cloud
2025,PHX,player_alyssa_thomas,player_kathryn_westbeld,player_monique_akoa_makani,player_natasha_mack,player_sami_whitcomb,24.71666666666667,14,63,34,29,8.369916749359609,13.54538111831629,101.95549561699258,55.02360080917059,46.93189480782198,752.695658589677,406.2167046356987,346.4789539539783,player_alyssa_thomas|player_kathryn_westbeld|player_monique_akoa_makani|player_natasha_mack|player_sami_whitcomb
2025,PHX,player_alyssa_thomas,player_kathryn_westbeld,player_kitija_laksa,player_monique_akoa_makani,player_sami_whitcomb,26.316666666666666,26,66,39,27,8.91173199409226,13.545381118316293,100.31665611146295,59.27802406586447,41.038632045598476,740.5967778626257,437.62536873700606,302.97140912561963,player_alyssa_thomas|player_kathryn_westbeld|player_kitija_laksa|player_monique_akoa_makani|player_sami_whitcomb
2025,PHX,player_alyssa_thomas,player_dewanna_bonner,player_kahleah_copper,player_monique_akoa_makani,player_natasha_mack,29.766666666666666,23,62,36,26,10.08002111554704,13.545381118316293,83.31466965285556,48.37625979843225,34.93840985442329,615.0780766160655,357.1421090028767,257.9359676131888,player_alyssa_thomas|player_dewanna_bonner|player_kahleah_copper|player_monique_akoa_makani|player_natasha_mack
2025,PHX,player_alyssa_thomas,player_dewanna_bonner,player_kathryn_westbeld,player_monique_akoa_makani,player_sami_whitcomb,48.05,46,114,77,37,16.27138906837745,13.545381118316296,94.90114464099896,64.09989594172737,30.801248699271593,700.6162751129389,473.2232735411955,227.39300157174335,player_alyssa_thomas|player_dewanna_bonner|player_kathryn_westbeld|player_monique_akoa_makani|player_sami_whitcomb
2025,PHX,player_dewanna_bonner,player_monique_akoa_makani,player_natasha_mack,player_sami_whitcomb,player_satou_sabally,24.5,36,53,37,16,8.29654593496873,13.545381118316293,86.53061224489797,60.408163265306115,26.122448979591834,638.8200633785771,445.96872349070475,192.8513398878723,player_dewanna_bonner|player_monique_akoa_makani|player_natasha_mack|player_sami_whitcomb|player_satou_sabally
2025,SEA,player_erica_wheeler,player_ezi_magbegor,player_gabby_williams,player_nneka_ogwumike,player_zia_cooke,23.35,17,46,27,19,7.230455910733007,12.386219975559756,78.80085653104925,46.2526766595289,32.54817987152034,636.1977801664877,373.4204361846776,262.77734398181013,player_erica_wheeler|player_ezi_magbegor|player_gabby_williams|player_nneka_ogwumike|player_zia_cooke
2025,SEA,player_ezi_magbegor,player_gabby_williams,player_nneka_ogwumike,player_skylar_diggins,player_zia_cooke,26.316666666666666,19,73,55,18,8.149100558920356,12.386219975559756,110.95630145661812,83.59721342621913,27.359088030398986,895.8043832222817,674.9211106469245,220.88327257535718,player_ezi_magbegor|player_gabby_williams|player_nneka_ogwumike|player_skylar_diggins|player_zia_cooke
2025,SEA,player_alysha_clark,player_erica_wheeler,player_gabby_williams,player_nneka_ogwumike,player_skylar_diggins,55.28333333333333,45,83,47,36,17.118788191221547,12.386219975559758,60.054265902924335,34.00663249924631,26.04763340367802,484.847403174029,274.5521439660164,210.29525920801262,player_alysha_clark|player_erica_wheeler|player_gabby_williams|player_nneka_ogwumike|player_skylar_diggins
2025,SEA,player_brittney_sykes,player_dominique_malonga,player_erica_wheeler,player_nneka_ogwumike,player_tiffany_mitchell,20.5,16,44,32,12,6.347937737474375,12.386219975559756,85.85365853658537,62.4390243902439,23.414634146341463,693.1384934708902,504.1007225242838,189.03777094660643,player_brittney_sykes|player_dominique_malonga|player_erica_wheeler|player_nneka_ogwumike|player_tiffany_mitchell
2025,SEA,player_dominique_malonga,player_gabby_williams,player_nneka_ogwumike,player_skylar_diggins,player_tiffany_mitchell,25.233333333333334,19,54,41,13,7.813640434582279,12.386219975559756,85.6010568031704,64.99339498018495,20.60766182298547,691.0991163734919,524.7234031724661,166.37571320102586,player_dominique_malonga|player_gabby_williams|player_nneka_ogwumike|player_skylar_diggins|player_tiffany_mitchell
2025,WAS,player_brittney_sykes,player_emily_engstler,player_jade_melbourne,player_shakira_austin,player_sonia_citron,24.3,14,64,37,27,7.761912259715692,12.776810304058753,105.34979423868313,60.90534979423868,44.44444444444444,824.5390808159461,476.6866560967189,347.85242471922726,player_brittney_sykes|player_emily_engstler|player_jade_melbourne|player_shakira_austin|player_sonia_citron
2025,WAS,player_aaliyah_edwards,player_brittney_sykes,player_jade_melbourne,player_sonia_citron,player_stefanie_dolson,34.46666666666667,31,63,34,29,11.009351545330624,12.776810304058749,73.11411992263055,39.45841392649903,33.65570599613152,572.2407876667365,308.82836159792134,263.4124260688152,player_aaliyah_edwards|player_brittney_sykes|player_jade_melbourne|player_sonia_citron|player_stefanie_dolson
2025,WAS,player_brittney_sykes,player_kiki_iriafen,player_shakira_austin,player_sonia_citron,player_sug_sutton,259.5,119,500,366,134,82.88955684758115,12.776810304058749,77.07129094412332,56.41618497109826,20.65510597302505,603.2122972009722,441.55140155111167,161.66089564986055,player_brittney_sykes|player_kiki_iriafen|player_shakira_austin|player_sonia_citron|player_sug_sutton
2025,WAS,player_jade_melbourne,player_kiki_iriafen,player_lucy_olsen,player_sonia_citron,player_stefanie_dolson,22.683333333333334,30,55,46,9,7.245516176593317,12.776810304058753,96.98750918442322,81.11682586333578,15.870683321087435,759.0901553387987,634.8754026469953,124.21475269180337,player_jade_melbourne|player_kiki_iriafen|player_lucy_olsen|player_sonia_citron|player_stefanie_dolson
2025,WAS,player_brittney_sykes,player_emily_engstler,player_shakira_austin,player_sonia_citron,player_sug_sutton,20.0,17,21,14,7,6.388405152029376,12.776810304058753,42.0,28.0,14.0,328.72054135966977,219.1470275731132,109.57351378655656,player_brittney_sykes|player_emily_engstler|player_shakira_austin|player_sonia_citron|player_sug_sutton
